ID	ND	FL
Paroceanicella	4.137248e-06	5.707541e-06
PCRC01	5.659366e-06	4.178064e-06
DUOA01	6.538513e-06	3.293985e-06
JAITPB01	6.10547e-06	3.721643e-06
JAGVPG01	6.741538e-06	3.0729e-06
CAMFBH01	6.303609e-06	3.502003e-06
CAINVI01	9.555768e-06	2.205463e-07
CALEQZ01	9.773817e-06	0
JAPXME01	4.343191e-07	9.258036e-06
JAQTNC01	3.940448e-06	5.748426e-06
Isachenkonia	0	9.682639e-06
Bacillus_BT	0	9.675094e-06
JAWLBU01	1.313871e-06	8.360795e-06
Chitinivibrio	1.094363e-06	8.565782e-06
SIG274	8.716293e-07	8.785983e-06
Alkaliflexus	6.123476e-06	3.530538e-06
Dongia	3.921615e-06	5.732228e-06
Nesterenkonia	0	9.647314e-06
WRFU01	2.396193e-06	7.250466e-06
WQZG01	9.631983e-06	0
STC-74	6.120369e-06	3.507344e-06
Dongia_A	3.485467e-06	6.141757e-06
JAKAPL01	4.368228e-06	5.257794e-06
M55B167	6.31368e-06	3.303902e-06
RGIG1911	8.303843e-06	1.311908e-06
G020344215	6.523405e-06	3.075771e-06
WVYX01	4.133172e-06	5.464751e-06
UBA6129	9.588198e-06	0
JACZXM01	8.908997e-06	6.644834e-07
MWDD01	9.337861e-06	2.214945e-07
Lucifugimonas	8.758082e-07	8.588341e-06
HGM10818	0	9.450757e-06
JAKQHY01	0	9.44486e-06
UBA1304	0	9.42881e-06
JAISED01	8.754904e-07	8.551104e-06
UBA9775	1.313871e-06	8.112458e-06
Acidaminobacter	2.619774e-06	6.801859e-06
UBA699	3.482458e-06	5.937646e-06
SIG694	3.919986e-06	5.496063e-06
MM2	1.970489e-06	7.445513e-06
SURF-57	0	9.413822e-06
Allosalinactinospora	3.042336e-06	6.370517e-06
UMGS1307	8.973777e-06	4.373025e-07
Rhodoligotrophos	4.138378e-06	5.258955e-06
JBFMBP01	4.577462e-06	4.819803e-06
AWTP1-13	2.604875e-06	6.786494e-06
DASUXA01	7.386851e-06	1.969653e-06
CAG-568	0	9.239558e-06
Vespertiliibacter	0	9.225525e-06
CAMZMA01	4.58089e-06	4.644198e-06
Peptoclostridium	1.306696e-06	7.91752e-06
Allopontixanthobacter	1.094893e-06	8.127822e-06
JAIRQB01	1.743259e-06	7.470898e-06
JAJYFL01	8.679454e-07	8.344576e-06
Sulfobacillus	1.094893e-06	8.115421e-06
CALELF01	1.967381e-06	7.241953e-06
JADGHQ01	3.933691e-06	5.273486e-06
JADGGM01	2.615535e-06	6.590475e-06
Mesorhizobium_A	3.480535e-06	5.71705e-06
G963675785	4.800628e-06	4.392323e-06
JAISKW01	3.052225e-06	6.138636e-06
Pseudomonas_M	5.236787e-06	3.948481e-06
Acidomonas	1.523509e-06	7.658627e-06
RGIG8597	4.342435e-06	4.836639e-06
CUG-92003	6.316087e-06	2.859521e-06
DYOT01	3.040234e-06	6.130298e-06
LGRD01	8.276475e-06	8.859779e-07
DSBN01	9.147118e-06	0
M2005	9.141252e-06	0
Halalkalibacillus	0	9.048958e-06
GCA-2712005	0	9.023326e-06
Deinobacterium	2.825981e-06	6.190472e-06
JAFDYH01	1.308096e-06	7.697177e-06
UBA5364	4.379571e-07	8.565299e-06
JAFTFL01	3.931973e-06	5.065343e-06
DATJBF01	3.491672e-06	5.498399e-06
UBA5774	2.169864e-06	6.812988e-06
CAUUCX01	5.452642e-06	3.5263e-06
Ideonella	2.400194e-06	6.573498e-06
Dinghuibacter	2.833448e-06	6.136027e-06
Limnocylindrus	1.751828e-06	7.215192e-06
Tsukamurella	3.914043e-06	5.047773e-06
JAPUFC01	3.256354e-06	5.699341e-06
Dyella_B	1.520117e-06	7.43332e-06
CALCLY01	5.003005e-06	3.947543e-06
Profundibacter	5.438592e-06	3.51065e-06
Putridiphycobacter	7.398195e-06	1.543275e-06
JAPKYZ01	6.529588e-06	2.41085e-06
Bavariicoccus	0	8.802901e-06
JANXMY01	8.686382e-07	7.919062e-06
WRKN01	0	8.786118e-06
KA00134	2.845344e-06	5.940278e-06
Bacillus_O	1.520117e-06	7.261821e-06
Rubrobacter_F	1.094893e-06	7.678612e-06
JAISYX01	3.0657e-06	5.706708e-06
DAIRUD01	1.747543e-06	7.019928e-06
STB-87	5.454542e-06	3.308201e-06
JACQAX01	5.675385e-06	3.085736e-06
JBDKTO01	2.828791e-06	5.932009e-06
NORP154	6.785562e-06	1.973479e-06
JAAEPA01	5.227247e-06	3.527144e-06
S139-57	6.785474e-06	1.963493e-06
Promineifilum	4.797075e-06	3.94914e-06
JAGPAO01	6.107854e-06	2.637037e-06
Kinneretia	3.931978e-06	4.811857e-06
Xaviernesmea	6.54238e-06	2.198302e-06
JASHVB01	6.095239e-06	2.644619e-06
JAOUPJ01	6.09502e-06	2.638771e-06
Thermolongibacillus	6.762218e-06	1.970997e-06
Parabeggiatoa	4.565585e-06	4.165557e-06
Rhodoferax_A	4.348937e-06	4.379886e-06
Lacunisphaera	6.076138e-06	2.640762e-06
Hydrogenivirga	8.708503e-06	0
CASEAR01	6.519022e-06	2.186513e-06
BQJQ01	0	8.587936e-06
Hutsoniella	0	8.585386e-06
Alteribacillus_A	0	8.583565e-06
Litoribacterium	6.514787e-07	7.928295e-06
Maribacter_C	0	8.575015e-06
Fibrisoma	0	8.565885e-06
UBA6120	0	8.554205e-06
M0108	0	8.552069e-06
JAAXTX01	3.695768e-06	4.856236e-06
Yersinia	1.520746e-06	7.031202e-06
WRIY01	2.171705e-06	6.379742e-06
Varunaivibrio	3.272476e-06	5.277336e-06
CAIZES01	1.524927e-06	7.022957e-06
UMGS1810	3.271124e-06	5.276479e-06
CAINEC01	2.609362e-06	5.934633e-06
Hoeflea	1.735891e-06	6.804956e-06
Hydrogenibacillus	5.002639e-06	3.532978e-06
RGIG2951	5.022137e-06	3.512478e-06
Paenibacillus_L	6.125624e-06	2.406872e-06
JAGHCL01	4.570659e-06	3.959703e-06
Faecicola	5.669732e-06	2.855525e-06
JBAXOJ01	3.064216e-06	5.460943e-06
DSQQ01	5.222659e-06	3.301012e-06
SpSt-1165	5.008777e-06	3.509643e-06
Rugamonas	0	8.516994e-06
JAICXJ01	6.539242e-06	1.976279e-06
SUG1186	6.518503e-06	1.976785e-06
DASYHS01	7.166422e-06	1.311908e-06
UBA912	8.038003e-06	4.363318e-07
JAEWFW01	7.81634e-06	6.544977e-07
VATK01	0	8.371693e-06
JAVBJY01	3.939707e-06	4.429889e-06
JAMCZE01	0	8.369132e-06
CAMYCF01	0	8.348502e-06
Actinotignum	2.171596e-07	8.119838e-06
Mesorhizobium_F	0	8.335986e-06
JBAYZQ01	3.283619e-06	5.04693e-06
RHKY01	1.085278e-06	7.238889e-06
Chimaeribacter	4.59417e-06	3.729225e-06
JACQZW01	3.482471e-06	4.835735e-06
STE-11	2.617354e-06	5.697648e-06
JADJHU01	7.428176e-06	8.859779e-07
Inquilinus	1.518904e-06	6.792798e-06
Winslowiella	5.230823e-06	3.078099e-06
JAFGAC01	0	8.175324e-06
JAAZDN01	0	8.143605e-06
JADFGT01	2.839445e-06	5.277886e-06
GWF2-35-9	2.176082e-06	5.940278e-06
DASZQY01	2.608906e-06	5.506883e-06
RGIG1023	3.283619e-06	4.831758e-06
JAUNBN01	3.718997e-06	4.394553e-06
DAIOSQ01	4.576924e-06	3.530597e-06
JAVVSK01	0	8.103534e-06
Tenebrionibacter	3.472994e-06	4.62762e-06
JAQVDI01	2.603836e-06	5.486162e-06
Blochmanniella	3.491344e-06	4.598127e-06
Lichenihabitans	2.605915e-06	5.478928e-06
UBA3571	3.044161e-06	5.036804e-06
JAFECT01	4.12378e-06	3.951214e-06
Calditerricola	5.6607e-06	2.411222e-06
Acidiferrum	8.06858e-06	0
PALSA-911	4.348134e-06	3.72031e-06
JAKSCJ01	7.841794e-06	2.214945e-07
JAENZW01	0	7.932533e-06
LVI-A0039	4.378511e-07	7.475626e-06
E26-bin7	0	7.912274e-06
UMGS1532	2.626471e-06	5.284038e-06
F0422	8.737101e-07	7.034327e-06
DAOWIJ01	0	7.907038e-06
KLAP211	0	7.896552e-06
DUMC01	4.594924e-06	3.294826e-06
CANQAG01	4.379571e-07	7.451577e-06
Aureimonas_A	1.520746e-06	6.366754e-06
Calothrix_A	3.063133e-06	4.821939e-06
JBBQVS01	0	7.88471e-06
JAWKQI01	3.050088e-06	4.833012e-06
CAIXLI01	1.085798e-06	6.796286e-06
JAUZPN01	3.705476e-06	4.173282e-06
BS750m-G69	7.437896e-06	4.381983e-07
JAEVZA01	3.483434e-06	4.391888e-06
Arsenicicoccus	3.043423e-06	4.827652e-06
DASYPQ01	2.392722e-06	5.477867e-06
SZUA-185	2.829056e-06	5.040622e-06
JACZRV01	5.233284e-06	2.632276e-06
SKW16	5.014764e-06	2.844258e-06
JAAYLU01	2.831554e-06	5.027252e-06
JAVBNO01	6.528792e-06	1.323278e-06
UBA12059	7.836561e-06	0
JAKBBU01	1.53232e-06	6.168611e-06
RBC-AMX1	2.408764e-06	5.285929e-06
RUG14215	6.569356e-07	7.032294e-06
WRAC01	0	7.684389e-06
JAIRKQ01	1.523431e-06	6.157711e-06
DUWA01	0	7.671331e-06
2-01-FULL-33-17	2.605915e-06	5.063487e-06
JAGMCN01	6.786322e-06	8.821851e-07
JAAELT01	2.39568e-06	5.269733e-06
JAADJA01	5.01853e-06	2.646555e-06
DAOMFM01	2.189785e-06	5.474235e-06
JAQWBS01	4.149032e-06	3.51358e-06
UBA2112	3.259444e-06	4.400508e-06
SFDB01	2.398167e-06	5.261688e-06
Desulfosalsimonas	1.969853e-06	5.689785e-06
CALXRO01	7.654526e-06	0
JADGRB01	1.952877e-06	5.699517e-06
Fulvivirga	2.38685e-06	5.264375e-06
JACQZB01	2.610401e-06	5.040699e-06
JAIRTY01	2.175563e-06	5.474763e-06
Roseibium	2.177281e-06	5.468918e-06
Desulfogranum	2.823074e-06	4.816207e-06
Permianibacter	4.568686e-06	3.068608e-06
UBA11740	5.860473e-06	1.754897e-06
JADGGV01	5.430996e-06	2.181659e-06
Bioreactorimicrobium	7.595388e-06	0
Halalkalibacterium	0	7.482862e-06
RGIG9341	8.740952e-07	6.597333e-06
UBA4781	2.626895e-06	4.844438e-06
JAITHE01	4.379571e-07	7.016169e-06
UBA5356	3.056393e-06	4.391894e-06
Thermohalobacter	2.182934e-06	5.265271e-06
RGIG5681	3.488353e-06	3.958463e-06
VXYL01	4.589886e-06	2.849495e-06
UBA5005	1.953743e-06	5.484951e-06
Marinobacterium_D	3.045523e-06	4.392811e-06
DSUN01	1.740268e-06	5.692375e-06
Palsa-1032	4.790222e-06	2.635185e-06
UBA1792	2.823074e-06	4.595558e-06
JAAYQE01	6.749893e-06	6.572975e-07
JAQGJU01	5.429382e-06	1.976807e-06
Kerstersia	6.732103e-06	6.544977e-07
Pseudooceanicola	0	7.272253e-06
JAGKXC01	0	7.271316e-06
Palsa-1315	3.502809e-06	3.765406e-06
Bacillus_BJ	0	7.265201e-06
JAVKFU01	0	7.264107e-06
Ga0077523	2.83661e-06	4.412755e-06
Sodalinema	1.965032e-06	5.284324e-06
UBA3084	6.569356e-07	6.589123e-06
Cetobacterium_A	2.846085e-06	4.399028e-06
JBDHRG01	2.846721e-06	4.395111e-06
JAAFHG01	1.967275e-06	5.274491e-06
SIG530	1.094893e-06	6.13395e-06
Ammoniphilus_A	2.616612e-06	4.61142e-06
DASXHD01	1.302957e-06	5.920347e-06
JAUSPO01	2.393894e-06	4.824773e-06
XYC2-34-220	2.836789e-06	4.379949e-06
JAVBVM01	3.695639e-06	3.521095e-06
JAISGB01	4.359339e-06	2.856128e-06
JAAYEV01	4.580302e-06	2.632188e-06
JAAFIG01	3.266367e-06	3.944028e-06
JAFGQI01	7.202089e-06	0
CACXFL01	7.176616e-06	0
Scopulibacillus_A	2.188726e-07	6.841126e-06
JAGVKG01	0	7.045904e-06
Culicoidibacter	2.189785e-07	6.820215e-06
JAISTR01	0	7.034243e-06
CABMKH01	0	7.019925e-06
JAICXU01	0	7.019358e-06
JAEYRB01	2.624964e-06	4.394111e-06
JADQBR01	2.613135e-06	4.405143e-06
MSPOR6	8.754904e-07	6.14277e-06
Methylomusa	1.522588e-06	5.482391e-06
DTU073	3.489434e-06	3.51358e-06
NBRC-107566	0	7.002525e-06
G038396625	7.00111e-06	0
UBA12480	2.188726e-07	6.781324e-06
Desulfopila_A	4.582163e-06	2.413694e-06
JAKAXS01	2.176701e-06	4.817664e-06
JAJYKC01	3.921706e-06	3.069444e-06
Crocinitomix	4.563296e-06	2.426009e-06
12-FULL-67-14b	4.996913e-06	1.986778e-06
Streptosporangium	5.234384e-06	1.748656e-06
JABDEE01	3.688768e-06	3.291139e-06
SIG448	3.911333e-06	3.067622e-06
2013-40CM-41-45	0	6.856343e-06
UMGS1649	2.189785e-07	6.625333e-06
Sphingomonas_N	1.313871e-06	5.508861e-06
Odyssella	1.311517e-06	5.500815e-06
Actinoalloteichus	0	6.796071e-06
AP-16	2.60752e-06	4.185095e-06
Phaeodactylibacter	4.358147e-07	6.355972e-06
Tenebribacter	5.032222e-06	1.758641e-06
SM23-31	0	6.790609e-06
Byssovorax	5.020014e-06	1.765299e-06
DASVUU01	8.686382e-07	5.907913e-06
T3SED10-354	6.770348e-06	0
JAATET01	4.782804e-06	1.979128e-06
Nitratireductor_D	5.86692e-06	8.726636e-07
CALBTX01	0	6.609704e-06
JAKAFS01	0	6.606807e-06
G963663735	0	6.604019e-06
BRH-c32	0	6.602616e-06
UMGS1572	0	6.600573e-06
Sediminibacillus	0	6.590156e-06
Dokdonella_A	2.827001e-06	3.754032e-06
Alicyclobacillus_G	0	6.580305e-06
Carboxylicivirga	4.379571e-07	6.13929e-06
JAOUEA01	6.569356e-07	5.920226e-06
JAAZJD01	8.754904e-07	5.698336e-06
CALWZU01	4.145693e-06	2.425959e-06
RUG14240	0	6.571631e-06
DATNPH01	1.962905e-06	4.606974e-06
MWH-TA3	1.094893e-06	5.473142e-06
Gaetbulibacter_B	1.751299e-06	4.815255e-06
JACCSL01	6.566178e-06	0
JARLUB01	1.085798e-06	5.478132e-06
C7867-002	5.681468e-06	8.807394e-07
Methylotenera_A	0	6.560434e-06
JARSSO01	5.251318e-06	1.308995e-06
JANQRZ01	4.368859e-06	2.190992e-06
Contubernalis	1.744129e-06	4.812964e-06
JAITOY01	6.555007e-06	0
DASQNT01	5.01767e-06	1.529103e-06
WRBB01	3.908517e-06	2.636583e-06
CAVAVT01	6.532951e-06	0
Ruegeria_C	4.339727e-06	2.181659e-06
Limicola	6.078389e-06	4.377504e-07
GAS188	2.179073e-07	6.168559e-06
JAIRWZ01	0	6.380682e-06
DASUZB01	0	6.378536e-06
DUMD01	0	6.376685e-06
DUUE01	2.185512e-06	4.180252e-06
RGIG8715	4.160592e-06	2.201673e-06
Halolactibacillus	1.085798e-06	5.275523e-06
JBGSUF01	1.747332e-06	4.613402e-06
SLDF01	1.530713e-06	4.829863e-06
JABHEG01	6.566178e-07	5.701023e-06
JAAEMC01	2.836656e-06	3.517223e-06
JAKPQE01	3.492096e-06	2.859521e-06
DASRFA01	5.253343e-06	1.095496e-06
Calidifontibacillus_A	5.248964e-06	1.098943e-06
JAIRLB01	5.252942e-06	1.093256e-06
Siccirubricoccus	1.30376e-06	5.041275e-06
ZCTH02-B3	2.179073e-07	6.125772e-06
JBGLNJ01	0	6.341782e-06
RGIG4103	3.044344e-06	3.291895e-06
WYBA01	1.738252e-06	4.596665e-06
STF2-111	2.174329e-06	4.157359e-06
JAILPU01	4.133737e-06	2.189648e-06
DRYD01	6.319965e-06	0
JAAZLA01	6.311835e-06	0
Rhodococcoides	5.872793e-06	4.363318e-07
DSWB01	6.297627e-06	0
CABHON01	0	6.174291e-06
CANRDL01	4.343191e-07	5.724177e-06
CALMYZ01	8.697874e-07	5.287256e-06
DATGUN01	0	6.156615e-06
RUG11890	8.759142e-07	5.279742e-06
Zhongshania	2.17732e-06	3.966048e-06
SCN-69-37	1.527494e-06	4.608526e-06
UBA11612	1.525351e-06	4.608077e-06
Aggregatibacter	0	6.131607e-06
MES13	1.313871e-06	4.816013e-06
DATDWK01	6.128433e-06	0
Palsa-1188	3.934774e-06	2.191198e-06
Uliginosibacterium	0	6.125693e-06
UBA1550	2.392148e-06	3.733085e-06
G958296285	6.123159e-06	0
JAVBKA01	5.247284e-06	8.726636e-07
CAIXPF01	4.142382e-06	1.976366e-06
Granulicella	2.831303e-06	3.281113e-06
JAIRYP01	4.796857e-06	1.312803e-06
JACMMD01	4.133048e-06	1.973891e-06
FEN-1322	4.135147e-06	1.967861e-06
PALSA-505	0	5.958542e-06
Amphibacillus_B	0	5.952854e-06
DATAAP01	1.305201e-06	4.639526e-06
Natribacillus	0	5.939486e-06
JAKKUQ01	0	5.937694e-06
JAUMYL01	0	5.926669e-06
JAVBOF01	2.184429e-06	3.735525e-06
G020346125	2.188726e-07	5.695356e-06
Bacillus_AB	4.16038e-06	1.751002e-06
CALGIV01	1.527494e-06	4.381968e-06
G963666705	0	5.908578e-06
JBBQXV01	8.720643e-07	5.033967e-06
Romboutsia_A	3.05179e-06	2.853279e-06
Pseudostreptobacillus	4.152624e-06	1.751002e-06
Desulfocapsa	5.24542e-06	6.559538e-07
DASZTU01	1.959373e-06	3.936972e-06
JAVEDU01	5.01573e-06	8.763967e-07
Acidihalobacter_A	5.224669e-06	6.559538e-07
CAIFEB01	4.781566e-06	1.093256e-06
Halobacillus_A	0	5.724073e-06
Opitutus	0	5.722626e-06
Caldibacillus	0	5.713944e-06
CADEFD01	4.379571e-07	5.273029e-06
XYC2-FULL-35-21	0	5.701835e-06
JAAYXM01	6.514787e-07	5.047963e-06
JAKSDM01	0	5.698662e-06
Chelatococcus_A	8.686382e-07	4.829607e-06
JAUVPY01	4.343191e-07	5.263551e-06
CALBJS01	1.313871e-06	4.37871e-06
RGIG2224	5.689911e-06	0
JAIRTA01	2.837521e-06	2.85234e-06
Fen-1467	3.269697e-06	2.41938e-06
JAJTCL01	3.053916e-06	2.632232e-06
DUQS01	3.270227e-06	2.414107e-06
RUG14319	3.704027e-06	1.97868e-06
Ilyobacter_A	2.17732e-06	3.503479e-06
JAITDU01	4.345704e-06	1.311795e-06
Aved-18	5.641645e-06	0
DYQK01	4.358147e-07	5.070631e-06
CAITKP01	0	5.500534e-06
Oenococcus	0	5.499421e-06
Gracilimonas	0	5.492148e-06
CALBKH01	8.699376e-07	4.621942e-06
JAAYXU01	6.53722e-07	4.832411e-06
RGIG3726	8.755963e-07	4.608318e-06
JAFGPL01	1.970489e-06	3.511429e-06
UBA5169	0	5.481439e-06
34-128	3.503445e-06	1.977775e-06
Rubellicoccus	8.701338e-07	4.610084e-06
Elainella	1.094893e-06	4.385207e-06
DASTPP01	4.377452e-07	5.042086e-06
JAJPKK01	1.094363e-06	4.384627e-06
JADJQN01	1.313236e-06	4.165124e-06
DTU015	1.305201e-06	4.172773e-06
CAMBIX01	2.836979e-06	2.640874e-06
DASVMB01	0	5.475688e-06
AG25	0	5.466282e-06
Stella	3.269257e-06	2.190228e-06
JADLFU01	2.184435e-06	3.273945e-06
JAKFWI01	4.354293e-06	1.095496e-06
Bacillus_BE	4.570194e-06	8.763967e-07
JAJZBP01	3.697006e-06	1.747269e-06
JAHJUF01	5.428989e-06	0
UBA5453	0	5.278743e-06
Caviibacterium	0	5.276061e-06
JAKACU01	1.969853e-06	3.304404e-06
CAMNAO01	8.686382e-07	4.403141e-06
Xanthomarina	1.751828e-06	3.517163e-06
JAVBKX01	3.271506e-06	1.99345e-06
JAJDHV01	1.313236e-06	3.947093e-06
DTU030	1.959575e-06	3.299669e-06
JBGRPZ01	4.35859e-07	4.822108e-06
JASGCK01	1.530178e-06	3.718435e-06
CAJOGA01	2.618023e-06	2.625159e-06
GCA-2683315	1.961601e-06	3.281132e-06
Archangium	2.612767e-06	2.627398e-06
UBA964	4.145712e-06	1.090829e-06
JALHFZ01	5.235638e-06	0
Corallococcus	5.235567e-06	0
JAAZMA01	5.226269e-06	0
Bacillus_BS	5.207672e-06	0
WRGR01	5.207672e-06	0
JAAYNB01	0	5.071073e-06
JAIRNC01	0	5.061505e-06
Chondrinema	6.569356e-07	4.398419e-06
JAGVLG01	1.528682e-06	3.521505e-06
Carbobacillus	0	5.048618e-06
Allomeiothermus	8.699376e-07	4.174028e-06
CALLXS01	2.189468e-06	2.853727e-06
Parvibacillus	1.743436e-06	3.2952e-06
RGIG7378	2.398485e-06	2.63982e-06
Mariniflexile	1.952877e-06	3.084205e-06
Calidifontimicrobium	3.045468e-06	1.983465e-06
RGIG6165	4.154283e-06	8.74605e-07
JADJSS01	2.835913e-06	2.188752e-06
JAQBQH01	4.137476e-06	8.859779e-07
JAAZFE01	4.140266e-06	8.831347e-07
JBGNFV01	5.021955e-06	0
DTU018	3.695451e-06	1.325174e-06
DAOUQG01	3.707368e-06	1.309966e-06
JAIORE01	2.171596e-06	2.845154e-06
BNVA01	3.691713e-06	1.315698e-06
JANYKD01	4.124819e-06	8.821851e-07
DYFL01	3.69102e-06	1.314595e-06
JACDOE01	0	4.852018e-06
RGIG1017	0	4.850501e-06
DAOPYP01	1.969853e-06	2.859521e-06
RGIG3013	2.18915e-06	2.638975e-06
JACKCG01	1.093504e-06	3.732965e-06
CAJOJR01	0	4.819803e-06
JBAYLF01	1.959669e-06	2.858555e-06
DASVWH01	8.720643e-07	3.943181e-06
Promicromonospora	3.940766e-06	8.726636e-07
G963663595	1.962326e-06	2.84901e-06
DAOWHR01	0	4.810328e-06
QYQL01	1.305948e-06	3.49842e-06
Nitricoxidireducens	2.38685e-06	2.407403e-06
BS750m-G65	4.793246e-06	0
Cognatishimia	4.7737e-06	0
Allofustis	0	4.631472e-06
Jatrophihabitans	1.094363e-06	3.527269e-06
JAKSSK01	8.701338e-07	3.74829e-06
CAMFTQ01	0	4.617001e-06
Nitrospira_E	1.961712e-06	2.6494e-06
JAFGDJ01	0	4.608077e-06
CALWWP01	1.74573e-06	2.860868e-06
MWCZ01	1.750981e-06	2.850046e-06
JAJDCA01	0	4.600152e-06
JAGLLA01	4.596325e-06	0
Succinatimonas	4.596325e-06	0
Natroniella	3.493334e-06	1.097487e-06
JAFAZH01	4.581309e-06	0
JALCSJ01	4.568561e-06	0
JADKJP01	4.346565e-06	2.190992e-07
DASWNP01	4.562184e-06	0
Alkalibacillus	0	4.402243e-06
JAGOTN01	1.089537e-06	3.308201e-06
Acetobacteroides	1.094893e-06	3.299511e-06
DATKEU01	1.085798e-06	3.305774e-06
Stagnihabitans	8.759142e-07	3.514269e-06
JBAYOV01	2.396981e-06	1.985867e-06
Megasphaera_A	0	4.380455e-06
JALNXF01	2.188726e-07	4.160955e-06
SUG1173	0	4.376815e-06
SUG1456	2.607119e-06	1.768627e-06
Alloalcanivorax	3.057459e-06	1.308995e-06
Bermanella	2.60752e-06	1.758641e-06
UBA5409	8.679454e-07	3.494387e-06
Negativicoccus	4.359017e-06	0
UBA4881	3.480535e-06	8.726636e-07
Aminithiophilus	4.344687e-06	0
UMGS1518	4.339727e-06	0
WRHN01	0	4.188424e-06
UBA6055	0	4.185095e-06
DASXXS01	0	4.166535e-06
JAEUIE01	1.965992e-06	2.198781e-06
JANQFC01	4.160592e-06	0
SZUA-265	2.180039e-06	1.979679e-06
Occallatibacter	2.189256e-06	1.97015e-06
WQYJ01	4.159215e-06	0
JAEUMG01	0	4.158466e-06
SKZA01	1.520746e-06	2.637428e-06
DTYK01	3.049971e-06	1.101786e-06
JAXHTY01	2.611372e-06	1.540034e-06
Microscilla	1.094363e-06	3.054323e-06
JAVBPT01	3.268787e-06	8.793207e-07
UBA3015	4.140239e-06	0
JBCCSZ01	4.130518e-06	0
Acidisoma	0	3.973586e-06
HY326	0	3.965491e-06
SURF-23	0	3.964549e-06
GWF2-37-15	0	3.9636e-06
Peristeroidobacter	0	3.96124e-06
CALGOY01	0	3.959703e-06
CALVLZ01	0	3.958399e-06
SKKY01	0	3.956943e-06
AR9	0	3.956809e-06
CAJXJZ01	0	3.956809e-06
Thermovirga	2.627743e-06	1.328967e-06
Synechococcus_C	0	3.952778e-06
UBA1776	0	3.952778e-06
JAAYAE01	2.402231e-06	1.548066e-06
Actinobacillus_B	1.302957e-06	2.646555e-06
Tariuqbacter	8.757023e-07	3.073383e-06
Rhodospirillum_A	1.313765e-06	2.633531e-06
Dolosigranulum	0	3.946449e-06
FEB-22	2.179073e-07	3.72825e-06
Timonella	2.614888e-06	1.328967e-06
Gordoniibacillus	3.063557e-06	8.793207e-07
Basilea	1.31034e-06	2.632232e-06
32-111	0	3.941752e-06
AR5	1.302957e-06	2.637873e-06
JAWRCU01	0	3.939754e-06
JAUMXX01	0	3.938514e-06
J31TS4	1.970807e-06	1.963493e-06
CAVBBU01	1.959464e-06	1.973443e-06
UMGS1487	3.931441e-06	0
Cereibacter	3.931337e-06	0
JAAZAN01	0	3.929367e-06
JACDBZ01	3.054093e-06	8.726636e-07
JAVBQG01	3.269262e-06	6.544977e-07
JAFKFJ01	1.305691e-06	2.617991e-06
JAQXGO01	3.471782e-06	4.396604e-07
Sphingosinicella	3.908872e-06	0
JACQDL01	0	3.765406e-06
JAEWCM01	0	3.762077e-06
JAFGXI01	0	3.741706e-06
DTU098	0	3.734391e-06
CAOJZR01	4.343191e-07	3.298719e-06
JAUNVD01	4.379571e-07	3.294401e-06
JAAYEA01	1.970171e-06	1.75953e-06
Phytoplasma	4.361381e-07	3.291975e-06
Pantoea	0	3.723102e-06
Cypionkella	0	3.718806e-06
RGIG4928	1.084932e-06	2.633531e-06
Marinomonas	0	3.717967e-06
JANQJB01	6.509591e-07	3.066304e-06
Desulfatitalea	3.716208e-06	0
JAKPDK01	2.39785e-06	1.317593e-06
Symbiobacterium	3.050703e-06	6.616388e-07
JAFGXT01	1.961601e-06	1.750554e-06
Capillibacterium	1.739663e-06	1.967226e-06
CAMLHP01	3.706148e-06	0
JAVBTT01	0	3.525351e-06
CAKSDR01	0	3.521505e-06
Piscibacillus	4.343191e-07	3.082887e-06
Cognaticolwellia	1.31034e-06	2.204959e-06
Bacillus_BZ	0	3.512954e-06
JAENYD01	2.624964e-06	8.793207e-07
XYA2-FULL-35-8	3.502173e-06	0
Desulfospira	3.501962e-06	0
JANPPH01	1.302957e-06	2.198302e-06
JAICDB01	2.618112e-06	8.821851e-07
CADBOM01	1.530501e-06	1.969616e-06
DATNPC01	2.400371e-06	1.098943e-06
JAQBQB01	3.495957e-06	0
Kmv38	3.272471e-06	2.214945e-07
RGIG1864	2.396355e-06	1.096995e-06
JBGTJY01	3.474553e-06	0
JAAUTS01	3.256181e-06	2.181659e-07
DATFIM01	0	3.308194e-06
JAAZLM01	4.377452e-07	2.86798e-06
JAITXR01	0	3.300958e-06
CAKSKO01	1.313871e-06	1.984916e-06
JAISYE01	6.566178e-07	2.64087e-06
Rhabdaerophilum	0	3.295879e-06
DATDJP01	8.720643e-07	2.421248e-06
JAISCI01	1.307444e-06	1.984921e-06
Peribacter	1.745852e-06	1.543824e-06
RYN-433	0	3.289382e-06
2-02-FULL-58-16	1.31034e-06	1.976234e-06
UBA5070	0	3.285274e-06
DAOUPZ01	3.284678e-06	0
WYBT01	1.085798e-06	2.198227e-06
DUEN01	1.528459e-06	1.754897e-06
JBFMHP01	3.283089e-06	0
JBFLZU01	0	3.279769e-06
Roseibacillus_B	1.301918e-06	1.97489e-06
WREQ01	3.274187e-06	0
JABDJY01	3.273436e-06	0
Lysobacter_I	1.518904e-06	1.751002e-06
JAQTTB01	2.387543e-06	8.821851e-07
JAIRNJ01	3.264182e-06	0
Zymogenus	0	3.099026e-06
DATCTV01	6.566178e-07	2.426453e-06
JAQVSJ01	0	3.077623e-06
