ID	LPD	FN
Akkermansia	12.40147	26.35053
CAG-485	4.244325	8.272936
Kineothrix	4.754917	6.542737
Acetatifactor	6.288185	2.92286
UBA3282	5.311754	3.553885
CAG-873	7.51676	1.0926
COE1	3.013664	5.018248
CAG-95	6.21198	1.744931
Paramuribaculum	1.698211	3.72222
Faecalibaculum	2.030175	3.143031
Lawsonibacter	2.809214	1.330695
14-2	2.121266	1.666727
Acutalibacter	1.684869	1.856446
Enterenecus	2.241925	0.8066646
Duncaniella	1.318776	1.440102
Bacteroides	0.598287	2.145349
UBA3402	1.779419	0.7406916
Helicobacter_C	0.4853825	1.771348
Pelethomonas	1.46615	0.6595501
Nanosyncoccus	0.5508543	1.528014
Merdisoma	1.192226	0.8538287
Dysosmobacter	1.227646	0.5604056
Alistipes	0.7484898	1.012996
Sporofaciens	0.9048017	0.7622174
Ventrimonas	0.8979364	0.7576051
1XD42-69	1.278619	0.3155689
Eubacterium_J	0.8967702	0.58738
UBA7185	1.299603	0.1619844
Choladocola	0.7520651	0.6978746
Eubacterium_F	0.8894442	0.392291
UBA7173	0.6891246	0.4441233
Schaedlerella	0.6039164	0.3533308
Anaerotruncus	0.4825796	0.440812
Roseburia	0.5146052	0.3865752
Caccovicinus	0.5722985	0.3236857
Muribaculum	0.4046425	0.4334137
Cryptobacteroides	0.2706308	0.5339281
Lactobacillus	0.5883515	0.19546
Paralachnospira	0.5430287	0.2263226
Avidehalobacter	0.4490751	0.311464
Clostridium_Q	0.4196213	0.2881323
1XD8-76	0.4023077	0.2787174
Marseille-P3106	0.4378999	0.2379097
UMGS1370	0.5000471	0.1576913
NM07-P-09	0.0972221	0.5036102
An181	0.1957801	0.3934318
QXXE01	0.313415	0.2417127
MGBC165282	0.5131384	0.03281724
Mailhella	0.03459004	0.5076514
MD308	0.2217316	0.3107342
Copromonas	0.2959014	0.2291533
Bifidobacterium	0.08774876	0.4266935
Butyribacter	0.2869183	0.1750286
Evtepia	0.2114421	0.2331266
Phocaeicola	0.1639888	0.2794348
RGIG4284	0.2300548	0.1996077
Paralachnospira_A	0.2043956	0.1959921
Eisenbergiella	0.1758171	0.2244827
V9D3004	0.3242583	0.03089327
VSOB01	0.1646357	0.1677378
Angelakisella	0.2108435	0.1184556
Adlercreutzia	0.1876717	0.1347534
Faecousia	0.2040979	0.1009045
Ruminococcus	0.1673376	0.1328077
MGBC164599	0.2166452	0.07935005
Prevotella	0.1100345	0.1680818
Alloprevotella	0.1911783	0.08400672
Anaerotignum	0.1819155	0.07974076
Lachnoclostridium_B	0.1026371	0.1484998
Ruminiclostridium_E	0.1006575	0.1332637
CAG-603	0.2135582	0.01940552
CAG-317	0.04637129	0.1806333
UBA7109	0.1211044	0.09608019
Pseudoflavonifractor_A	0.1374024	0.07299786
Blautia_A	0.1230282	0.08044687
Ligilactobacillus	0.1198594	0.08263771
UBA3263	0.1231276	0.07573225
Parabacteroides	0.09691412	0.09760245
Coproplasma	0.1063912	0.08261355
MGBC163016	0.09047314	0.09097705
Odoribacter	0.03426185	0.1461853
NSJ-51	0.09484563	0.07597803
Enterocloster	0.1047534	0.05827289
Zhenpiania	0.1041585	0.05571861
Psychrobacter	0.1343062	0.02345452
Coprocola	0.07107253	0.08667676
JAGBWK01	0.08060177	0.07049102
Enterorhabdus	0.07663409	0.0711863
Eubacterium_R	0.07961401	0.06759452
RGIG8773	0.1011407	0.04593249
C-53	0.08827352	0.0573259
Avispirillum	0.09678073	0.04527405
C-19	0.09788798	0.03944811
Eubacterium_G	0.09214503	0.03906961
Thomasclavelia	0.02290958	0.1048608
CAG-269	0.07506035	0.05177859
Choladousia	0.06657914	0.05939702
Tidjanibacter	0.0568399	0.06789601
Limosilactobacillus	0.09565019	0.02245116
JAAWPK01	0.09875964	0.01716094
Pseudobutyricicoccus	0.05061294	0.06359637
Parasutterella	0.01732466	0.09660858
Mucispirillum	0.09039882	0.02220797
CAG-590	0.06676683	0.04562287
CAG-510	0.07506244	0.03559074
Ruthenibacterium	0.01281451	0.0970247
CAG-115	0.07232412	0.03651989
Ruminococcus_D	0.08336602	0.02433399
Staphylococcus	0.01959448	0.08742055
Allobaculum	0.03615103	0.06545919
RGIG7193	0.07738745	0.02317413
HGM13010	0.08435691	0.01533754
Gallimonas	0.05289101	0.04548949
UBA2882	0.05184125	0.04443598
Scatovivens	0.07344641	0.02152105
RGIG8482	0.07341595	0.02116402
Negativibacillus	0.01904391	0.07278567
CAG-56	0.05558587	0.03518463
RGIG4057	0.04544358	0.04109768
UBA866	0.04635556	0.03953092
Dubosiella	0.03393144	0.05065741
MGBC116941	0.04876614	0.03570074
JAAVYW01	0.03954651	0.04381327
Helicobacter_D	0.000695607	0.08114982
Blautia	0.04440538	0.03664952
Fumia	0.04853469	0.0317632
MGBC100798	0.02926279	0.04943471
D16-63	0.03329827	0.0446921
JAAVYD01	0.04783776	0.02929584
Corynebacterium	0.01344807	0.06287778
CAG-303	0.0495741	0.0216563
JAJBUQ01	0.02130207	0.04939234
Cuneatibacter	0.03788596	0.03124597
MGBC114079	0.04793408	0.0204354
UBA5026	0.02549037	0.04218664
Avimonas_A	0.03886713	0.02865127
MGBC108787	0.05478266	0.01016536
CAG-41	0.03840532	0.02590958
Caccenecus	0.02178833	0.04126047
RUG115	0.03484395	0.02726546
Paraprevotella	0.02036486	0.04124205
Mediterraneibacter	0.03397864	0.02701502
Faecivivens	0.04104124	0.01970233
RUG11130	0.052355	0.007943162
UMGS1994	0.05660233	0.002644212
Flavonifractor	0.03367259	0.02506392
Avoscillospira_A	0.0346157	0.02365891
Enterousia	0.01124931	0.04560294
Collinsella	0.02597143	0.02936981
MGBC101980	0.03373861	0.01987907
MGBC136627	0.0259807	0.02611331
JAAVYR01	0.02246976	0.02903065
Lacrimispora	0.03385818	0.01669174
CAG-267	0.03262365	0.01709529
Lactonifactor	0.02447577	0.02501222
Mobilitalea	0.03126945	0.01807194
NK4A136	0.01824047	0.03049918
Lachnospira	0.03084034	0.01728679
Anaerococcus	0.02779991	0.02007155
Butyrivibrio	0.02528007	0.02229827
Amulumruptor	0.02498984	0.02201872
UBA2834	0.01620211	0.03043429
CAG-1031	0.02335838	0.02244239
UBA1405	0.02804219	0.01740169
RGIG3002	0.01903612	0.0261266
Pristimantibacillus	0.02004167	0.02423301
UBA11524	0.033922	0.01008891
SIG307	0.02704116	0.01550917
MGBC122484	0.02169224	0.02001919
Agathobacter	0.02435022	0.017066
Pelethenecus	0.01297411	0.02826404
JAMPGF01	0.02826728	0.01207049
Limivicinus	0.02695723	0.01247676
CAG-273	0.0245558	0.01439718
MGBC114844	0.02341536	0.01548049
QANA01	0.02471453	0.01371172
Fimisoma	0.01545206	0.02286646
Wujia	0.01932075	0.01863242
Intestinimonas	0.02656691	0.01116705
UBA3818	0.02524913	0.01137606
JAAWTG01	0.02902538	0.007092726
UBA7050	0.02192773	0.01364377
CAG-170	0.01607257	0.01931725
CAJFPI01	0.02503386	0.009809199
Eubacterium	0.01955354	0.01476232
Pseudobutyrivibrio	0.02410607	0.01014264
Ruminococcus_E	0.01739154	0.01618481
MGBC131033	0.02457381	0.008764093
UMGS75	0.009948148	0.02331148
Ileibacterium	0.01288874	0.02001669
Dysgonomonas	0.01039777	0.02230454
Faecalibacterium	0.01923333	0.0130901
Parvibacter	0.02169564	0.01008169
Guopingia	0.01578693	0.01562605
Extibacter	0.01844444	0.01228747
Marvinbryantia	0.0202096	0.01010445
Butyricicoccus	0.01744698	0.01243857
JAAWBF01	0.02061913	0.008677329
RGIG8607	0.01331953	0.01578478
UMGS1071	0.01281256	0.0160886
Emergencia	0.01978825	0.009098096
Clostridium_AQ	0.01682011	0.01178031
Scybalousia	0.02304977	0.005343776
Aerococcus	0.006987844	0.02139473
Roseibacillus_B	0.008738295	0.0194729
RGIG3040	0.01902135	0.008873262
HGM12998	0.01619293	0.01140163
Avimuribaculum	0.02221467	0.005311036
Butyricimonas	0.0041414	0.02294529
MGBC162267	0.01170522	0.01501542
QAKL01	0.02014812	0.006256336
Muricomes	0.01325845	0.01260046
Vescimonas	0.01688975	0.008722027
Anaerostipes	0.01452094	0.01107268
UBA11957	0.01421461	0.01137777
Megasphaera	0.008352483	0.01704598
RGIG4576	0.01130082	0.01405139
Anaerocaecibacter	0.01111306	0.01422585
Geddesella	0.01774795	0.00757417
Faecalimonas	0.01250057	0.0126812
Haloferula	0.008384621	0.01658749
Lentihominibacter	0.0113504	0.01312053
Clostridium	0.0150869	0.009027686
Onthousia	0.005575037	0.01838844
Lentibacillus	0.009344909	0.01453634
Ruminiclostridium	0.01658439	0.007229191
Avimicrobium	0.01070973	0.01284309
Sellimonas	0.01572301	0.007643259
Coprococcus	0.008462971	0.01488125
Oliverpabstia	0.01513435	0.008092845
UBA2730	0.01949244	0.00358473
RGIG6463	0.01741713	0.005637059
Streptococcus	0.0108985	0.01213567
Harryflintia	0.01103538	0.01185243
Spiroplasma_A	0.01391909	0.008856784
Sodaliphilus	0.01485019	0.00784881
Fimenecus	0.01594637	0.006642803
Parachristensenella	0.007412369	0.01498196
Spirochaeta_B	0.008888966	0.01337258
CALXEM01	0.01627416	0.005711449
Agathobaculum	0.01366749	0.008135147
Lachnoclostridium_A	0.01437323	0.007306603
CAKUEI01	0.01056392	0.01099988
Turicibacter	0.01278801	0.008285595
UBA4851	0.006604764	0.01426442
UBA4644	0.007217332	0.01358951
Escherichia	0.0003846794	0.02041729
Mediterranea	0.009344728	0.01144068
Eubacterium_I	0.01087954	0.009831309
Pseudoflavonifractor	0.008926112	0.01155108
Limisoma	0.006882409	0.01357579
Coprococcus_A	0.01096937	0.009381335
UBA4372	0.01195412	0.008117643
UBA1394	0.01161078	0.008016972
SIG448	0.01050473	0.009117199
Johnsonella	0.01000442	0.009480557
UMGS1663	0.01286913	0.006358049
JAAWCD01	0.01216481	0.007023538
Sporobacter	0.01333717	0.005343993
CAG-492	0.01245569	0.005988751
Massiliimalia	0.009129001	0.009143018
UBA737	0.01107682	0.007081833
Velocimicrobium	0.01157302	0.006347933
Zag111	0.009852141	0.007993444
UBA1189	0.005780342	0.01204306
MGBC124762	0.01119421	0.006618733
ZJ304	0.007277725	0.01037671
BJ22	0.005567158	0.01187072
Coprenecus	0.005716962	0.0115342
JAFGJQ01	0.005582386	0.0116337
BRH-c8a	0.005523686	0.01149217
Porphyromonas	0.009252282	0.007579795
Anaerocolumna	0.009929217	0.006878595
Tumebacillus	0.006502961	0.01020256
UBA8639	0.00496389	0.01172073
Oxalobacter	0.008052725	0.008623997
MGBC120929	0.001387185	0.0152878
Sulfuriroseicoccus	0.004860264	0.01170887
Merdivicinus	0.008492586	0.007903085
JAIPJX01	0.005130715	0.01126074
Bulleidia	0.008077386	0.00824876
UMGS692	0.00805461	0.008270731
Pullibacteroides	0.004967858	0.01134093
UBA7177	0.005249084	0.01095862
M3	0.0125105	0.003504155
Arctic95D-9	0.005074401	0.01082538
Fournierella	0.008689247	0.007179053
Frisingicoccus	0.008046798	0.007811653
JAAVFS01	0.007566941	0.008223165
RGIG4079	0.00844638	0.007096658
MGBC162581	0.009294339	0.00617391
Eubacterium_Q	0.007430998	0.007940231
Azospira	0.00476734	0.01053991
Butyrivibrio_A	0.009770565	0.005421084
Didemnitutus	0.004326095	0.01076216
CALWPV01	0.007557686	0.007486499
Faeciplasma	0.00942575	0.005604617
UBA7477	0.01172344	0.003263009
UBA9414	0.009653849	0.005328385
Anaerobutyricum	0.009761249	0.00514736
ETH-SRB1	0.004398325	0.01033864
Gemmiger	0.008840016	0.005829872
Rikenella	0.005714804	0.008824248
Novisyntrophococcus	0.008727234	0.005745329
Bariatricus	0.006694392	0.00773255
Onthomonas	0.0089215	0.00544276
RGIG446	0.01234846	0.001863126
Phocaeicola_A	0.00380197	0.010408
UBA3789	0.008658876	0.00547365
MGBC111451	0.009692861	0.004101408
Jeotgalicoccus	0.008354054	0.005408356
CAG-475	0.01058011	0.003126727
RF16	0.008394287	0.0053076
JAAYRQ01	0.004329231	0.009296966
MGBC163490	0.004710727	0.008856337
Ructibacterium	0.01120923	0.002350308
Limiplasma	0.009376409	0.004085078
Clostridium_AP	0.007424793	0.005844126
ER4	0.008840761	0.004403659
Christensenella	0.006245286	0.006993899
Aquibium	0.004430443	0.008781916
Hungatella	0.008157796	0.004936614
RUG11867	0.01210016	0.0008682426
Desulfovibrio	0.004018857	0.008947515
RGIG7389	0.005743151	0.007076705
CAG-45	0.008193036	0.004604469
Desulfosporosinus	0.008189744	0.004513761
Stomatobaculum	0.007524642	0.005096256
UBA2868	0.007292122	0.005130391
CAG-411	0.008816969	0.003523773
Alterileibacterium	0.005226378	0.007084826
Ahniella	0.003582298	0.00871839
MGBC100174	0.005623838	0.006663882
CAG-632	0.007280376	0.004790284
Catenibacillus	0.007215279	0.004788657
MGBC143606	0.006564434	0.005357832
Scatomorpha	0.007959553	0.003928461
Microbacter	0.006487757	0.005387853
CAG-238	0.006614444	0.005161785
Fimivivens	0.007824144	0.003855778
Treponema_D	0.00579361	0.00586778
Paenibacillus	0.007915978	0.003655503
UBA2821	0.00847044	0.003092075
HGM12619	0.007936039	0.003614246
Onthocola_B	0.003961026	0.0075288
Alistipes_A	0.004220342	0.007237107
Methylomonas	0.003533837	0.00789324
W0P33-017	0.006130151	0.005127232
CAKTAA01	0.006257573	0.004965847
Holdemanella	0.004379072	0.006841046
MGBC102946	0.003928048	0.007015074
KLE1615	0.006158597	0.004762179
JAAWBX01	0.005468781	0.005424856
Paenactinomyces	0.007415935	0.003380997
D16-34	0.005153817	0.005617357
MGBC140009	0.007203607	0.003556237
SFDP01	0.007532167	0.003158615
RUG131	0.006766623	0.003683047
UMGS1613	0.004117638	0.006300512
CAG-791	0.005578184	0.004803052
Bilifractor	0.003242725	0.007076994
QAKS01	0.005261466	0.005053093
MKRK01	0.006138	0.004165769
JAAXHE01	0.0004225459	0.009851186
Merdimonas	0.006419899	0.0038348
Sedimentibacter	0.006129556	0.004072019
RGIG6307	0.007369451	0.002754675
QAKD01	0.007979931	0.002089551
RUG11198	0.003487785	0.006581401
UMGS1590	0.00799513	0.002042273
Anaeromassilibacillus	0.005604211	0.00433121
CAG-582	0.004871205	0.005034375
RUG740	0.005411879	0.004437563
UMGS995	0.007686135	0.002068727
QAMM01	0.006686779	0.003029808
Verrucomicrobium	0.000414829	0.009268268
Phil12	0.003660419	0.005995156
Acinetobacter	0.003999121	0.005649076
NSJ-61	0.002834666	0.006797387
Fimimorpha	0.006160137	0.003471901
MGBC139354	0.002777736	0.006704857
Coprosoma	0.004343091	0.005135579
Fimivicinus	0.00499269	0.004460863
UBA3766	0.005543961	0.003848589
Massilioclostridium	0.005723302	0.00366704
RACS-045	0.002964079	0.006424794
NK4A144	0.005676856	0.00369766
Saccharofermentans	0.005089182	0.004254961
Ventricola	0.00606005	0.003250538
JAFLTL01	0.00276661	0.006443291
CAG-465	0.005385298	0.003784205
CHH4-2	0.00564889	0.003427745
Robinsoniella	0.00563854	0.00339119
Fusicatenibacter	0.005818448	0.003189436
RGIG3102	0.004866593	0.004111768
Mediterraneibacter_A	0.003904318	0.005015446
MGBC107952	0.002555128	0.006346035
SIG455	0.004742402	0.004073439
Cellulosilyticum	0.004896793	0.003913019
UBA11774	0.004716132	0.003993464
Avilachnospira	0.00362911	0.004983178
RUG472	0.004191145	0.004420647
Heritagella	0.00444227	0.004018733
Anaerofilum	0.006207441	0.002165295
Merdiplasma	0.004716502	0.003624176
NC2004	0.004517678	0.003797316
SIG299	0.005148651	0.003133531
Limivivens	0.005783623	0.002431967
Lachnoanaerobaculum	0.005256795	0.002900457
CAG-196	0.004686701	0.003382144
Dorea_A	0.00268652	0.005380101
Caccousia	0.004424613	0.003633187
CAG-194	0.006172932	0.001846059
Nanoperiomorbus	0.002274555	0.005657404
Stoquefichus	0.004672674	0.003248946
Oribacterium	0.004325263	0.003510627
F23-B02	0.004482931	0.003162634
Oscillibacter	0.005400525	0.002217346
Ruminococcus_C	0.004894037	0.002699402
Limenecus	0.003382561	0.004199726
Avimonas	0.0047567	0.002799527
MGBC120314	0.005265958	0.002242434
Pseudolachnospira	0.004051468	0.003454326
DTU059	0.004180519	0.00327887
UMGS1696	0.005040198	0.002353137
Holdemania	0.004019322	0.003357468
Anaerosporobacter	0.005147222	0.002183873
Lachnotalea	0.002361889	0.004931956
JAAWJJ01	0.004030229	0.003257791
CAG-353	0.004289333	0.002933121
Veillonella	0.002147922	0.005060667
RUG11977	0.003574522	0.003630106
Merdicola	0.004513595	0.002597206
Caproiciproducens	0.004135654	0.002904402
UBA1066	0.003748088	0.00328432
Diplocloster	0.004297855	0.002698947
Coprovivens	0.003691377	0.003056817
Pararoseburia	0.003790383	0.002922012
UMGS1202	0.004541966	0.002126095
Bacteroides_H	0.001806695	0.004852308
UBA1195	0.004537776	0.00211862
MGBC119817	0.004500875	0.002146858
Ventrenecus	0.003425405	0.003209387
Pauljensenia	0.001808669	0.004823076
Instestinimonas_A	0.003824784	0.00277964
RUG13409	0.002786944	0.003771511
CAAEEV01	0.002547977	0.004004742
CAG-488	0.002037538	0.004490855
HGM12587	0.004733059	0.00179277
Faecalicoccus	0.002386232	0.004116484
Cohnella	0.003402609	0.003050503
Galliscardovia	0.0005597448	0.005818477
CAMCUJ01	0.006144367	0.0002218764
Pumilibacter	0.002980233	0.00335492
UBA6857	0.003683538	0.002607645
Howiella	0.003689435	0.002597927
Helicobacter_A	0.001288917	0.004979428
43-108	0.004701937	0.001541794
JAETTH01	0.002583342	0.003657784
Limimorpha	0.002040536	0.004199151
JAJPXC01	0.00173771	0.004489604
Butyricicoccus_A	0.003585501	0.002603108
Romboutsia	0.0010095	0.005175112
CAG-177	0.002436677	0.003655828
RUG592	0.003126649	0.002934561
Neobacillus	0.003495166	0.00252729
Onthenecus	0.004556467	0.001453757
CAG-245	0.002932864	0.00306866
Leptospira_A	0.001784517	0.004092578
CAG-452	0.004344523	0.001518068
HGM13006	0.003108541	0.002747169
Selenomonas_A	0.004194235	0.00165414
UBA3855	0.002151438	0.003684986
Nanosynbacter	0.002672494	0.003157493
RGIG7114	0.004168279	0.0016239
Caproicibacter	0.003813299	0.001958052
JABUSF01	0.00218414	0.00357245
OM05-12	0.001935846	0.003795837
Faecimonas	0.003012918	0.002690708
Neoruminococcus	0.002866267	0.002804329
UBA1712	0.003277152	0.002387165
Paenibacillus_S	0.002478133	0.003174796
UMGS1820	0.004708202	0.0009387984
XBB2008	0.003093381	0.002466326
SZUA-584	0.002205422	0.003351196
RGIG1668	0.00367646	0.001875989
UBA1213	0.003186331	0.002350441
Egerieisoma	0.00383561	0.001683789
JAGTTR01	0.003220789	0.002297194
Saccharimonas	0.00157504	0.003934434
UMGS775	0.001238487	0.004258977
JAAVZI01	0.003881937	0.001597338
UMGS363	0.002569525	0.002868527
Merdivivens	0.001541752	0.003882882
RUG806	0.002787772	0.002588249
Fimousia	0.002540266	0.002824242
CAJTWN01	0.005044383	0.000318056
Dysosmobacter_A	0.002999154	0.002345564
SIG440	0.004998318	0.0003422164
Gabonibacter	0.001353429	0.003897587
W11650	0.002733018	0.002507306
Avoscillospira	0.003274726	0.001962325
Lachnoclostridium	0.003288601	0.00194152
HGM04593	0.001749393	0.003479546
RUG563	0.0035018	0.001688271
UMGS1384	0.002130845	0.002968501
UBA1417	0.002793794	0.002249109
Flexilinea	0.002574021	0.002467792
Alectryocaccobium	0.002792674	0.002244071
Massilicoli	0.00332682	0.001691309
QAMH01	0.001634959	0.003356805
Absicoccus	0.002412313	0.002560646
Paenibacillus_Z	0.001743009	0.003221385
Bact-19	0.004096125	0.0008616106
WRFU01	0.001582698	0.003355675
UBA636	0.002878613	0.001958048
Barnesiella	0.00132401	0.003506789
Faecisoma	0.001971373	0.002820648
UBA629	0.002324573	0.002453193
Scatousia	0.002586645	0.002178404
UMGS1601	0.002205631	0.002493225
WQUV01	0.001358934	0.00330425
Pseudoruminococcus_B	0.003028784	0.00163361
Egerieousia	0.001036417	0.003593729
RGIG8745	0.00133722	0.00326937
Anaerofustis	0.003266295	0.001337434
Clostridium_AI	0.002092814	0.00250963
SIG332	0.00290081	0.001698909
Congzhengia	0.001829597	0.002750495
Caccovivens	0.003233447	0.001322469
Bianquea	0.002506963	0.002033775
UMGS1865	0.00227111	0.002265011
Algorimicrobium	0.00135335	0.003179499
UBA1757	0.003534431	0.0009634686
CAG-793	0.002239767	0.002219372
Alangreenwoodia	0.00195988	0.002463106
Catonella	0.002577165	0.001837164
Egerieenecus	0.003326048	0.001066677
Alloscillospira	0.003374026	0.001002893
Soleaferrea	0.003118358	0.001247814
Caryophanon	0.003010599	0.001317751
4484-87	0.0001994781	0.004120174
JAILNW01	0.003793029	0.0005206286
Aphodocola	0.001433675	0.002875507
Merdibacter	0.002584947	0.001715746
CAG-882	0.002902484	0.001351054
HGM11616	0.002167604	0.002063766
Aminipila	0.002299773	0.001931391
UBA1547	0.001707445	0.002509601
RGIG1828	0.00257711	0.001609488
Dorea	0.003155799	0.001024958
Baia	0.001637241	0.002513911
Scybalomonas	0.001982331	0.002156503
Neoanaerotignum_A	0.002495272	0.001639032
Porcincola	0.002281545	0.001841262
Monoglobus	0.003456568	0.0006647756
CAG-1000	0.002245147	0.001870738
CALUXS01	0.003100034	0.0009895363
Ruminococcus_G	0.002921432	0.001158396
UBA738	0.002643338	0.001434197
Luoshenia	0.002933113	0.001117111
CAKSIW01	0.003774855	0.0002573345
WRMH01	0.003000005	0.001017024
UBA5578	0.002451124	0.001559606
JAAYPC01	0.0004572285	0.0035519
RGIG982	0.003490852	0.0005149641
Hungatella_A	0.003002181	0.0009866735
Riemerella	0.001186392	0.002801788
Dorea_C	0.001144425	0.00284241
Barnesiella_A	0.001212636	0.002774141
UBA6345	0.003771682	0.0001906019
Clostridium_AN	0.002803754	0.001153627
Companilactobacillus	0.002660898	0.00128718
UMGS1388	0.002073494	0.001861503
UMGS1766	0.002307679	0.001609665
RGIG8748	0.001766855	0.002133935
Massilistercora	0.002222012	0.001655833
Eggerthella	0.002047739	0.001819479
Stercorousia	0.001838391	0.001992236
Sutterella	0.002317114	0.001485449
UBA1740	0.002339745	0.001461144
Anaerosacchariphilus	0.002347967	0.001447562
RUG626	0.002575748	0.001213663
Bacilliculturomica	0.002625322	0.001160718
UBA4716	0.00258406	0.001195723
Anaerotardibacter	0.001426099	0.002342527
LD21	0.00339885	0.0003492753
F0058	0.003288844	0.0004559073
CAJFUH01	0.002375333	0.001354888
UBA1685	0.002030228	0.001696087
UBA644	0.002462247	0.001254888
UBA4881	0.003322105	0.0003749392
Dialister	0.001544719	0.002143946
CAKSEI01	0.002668687	0.001010332
JAHHUH01	0.0003426328	0.003333116
Scatomonas	0.002368988	0.00130478
Chitinophaga	0.001221866	0.002439564
JALCQC01	3.185876e-05	0.003615719
CALXCT01	0.002354705	0.001280743
Avigastranaerophilus	0.001421783	0.002202319
Avimonoglobus	0.002810549	0.000797641
RGIG4930	0.001931087	0.001675663
Beduini	0.0007898736	0.002809312
Ornithomonoglobus	0.002634654	0.0009643996
FD2005	0.001477942	0.002116187
IOR16	0.002710233	0.0008703745
Indiicoccus	0.00274104	0.0008127595
RUG762	0.002440261	0.001108077
HK-STAS-PATE-36	0.00110814	0.002432559
Ornithomonoglobus_A	0.002350278	0.001184555
MnB-11	0.002110554	0.001404812
Ligaoa	0.001798231	0.001702141
Tannerella	0.003082217	0.0004163601
UBA1234	0.001483647	0.002011136
DTU089	0.00161822	0.001868564
UBA4334	0.001069479	0.002390975
Clostridium_A	0.002007542	0.001446329
CAG-448	0.001860529	0.001579302
JAAXZE01	0.002575086	0.0008026228
Pygmaiobacter	0.002106733	0.001267342
Paenibacillus_N	0.001426316	0.001943784
JAJXRJ01	0.001898942	0.001465524
SFGY01	0.002088306	0.00127194
JAFUXM01	0.002006056	0.00134673
CALYAO01	0.00224165	0.001090971
Pseudoscilispira	0.002020242	0.001300712
Bilophila	0.0002219894	0.00308882
Metalachnospira	0.002157655	0.00114309
CAKPSH01	0.002722748	0.0005723777
Longibaculum	0.002076648	0.001189147
UBA3933	0.002481696	0.0007812636
RGIG5705	0.00251198	0.0007367169
RUG11237	0.001551101	0.001658068
JAEZFR01	0.002868511	0.0003397252
UMGS1889	0.001262916	0.001925062
Massilimicrobiota	0.001678647	0.001506824
Anaerovibrio	0.001603161	0.001574007
UMGS1264	0.001762075	0.001410634
HGM12814	0.001369054	0.001792218
RGIG9151	0.001377507	0.001778776
Gemmiger_A	0.002131906	0.001023658
SIG673	0.0006714556	0.002480551
UBA7067	0.001869669	0.00127515
KM106-2	0.001850431	0.001284635
RUG369	0.001627137	0.001507018
UBA1181	0.001776707	0.001351675
Liquorilactobacillus	0.002110708	0.001008517
Paenibacillus_G	0.002264237	0.0008521712
CAKUFA01	0.002426433	0.0006869383
Clostridioides	0.001853356	0.001256149
W5053	0.001576172	0.00151025
Paenibacillus_A	0.002031082	0.001049915
CAJMSU01	0.001297322	0.001777121
WRNX01	0.002785477	0.0002869762
UBA6985	0.001145893	0.001923052
Paenibacillus_T	0.001291196	0.001772621
UBA2862	0.001542045	0.001521456
Weimeria	0.0006713134	0.002387181
Tumebacillus_A	0.002030484	0.001021889
HGM10857	0.001459003	0.00159318
Succiniclasticum	0.001535935	0.001514766
CAJJPW01	0.001696916	0.001345372
Murimonas	0.0017427	0.001281207
Metabacillus	0.001584589	0.001437701
SIG333	0.001284093	0.001731054
Rhodococcus	0.001714795	0.001289165
WQWN01	0.001218306	0.001777561
Enterococcus_C	0.002637788	0.0003553749
ISDg	0.001116358	0.001874737
UBA3076	0.002211051	0.0007742697
Catenibacterium	0.001499375	0.001481624
JAGGSQ01	0.0003502501	0.002626369
UBA7703	0.002516159	0.0004563021
Scatosoma	0.001632627	0.001318468
Clostridium_E	0.001625483	0.00131442
Roseburia_A	0.001250445	0.001679569
RUG099	0.002039489	0.0008887269
UBA3379	0.001141257	0.001784401
Anaerovorax	0.001512819	0.001410239
Ellagibacter	0.001386018	0.001534024
Phocea	0.001851528	0.001032499
Acetanaerobacterium	0.001620354	0.001261918
Quinella	0.001612707	0.001267302
CALXAO01	0.001809369	0.001052808
Fimiplasma	0.001569765	0.001286491
Sulfurifustis	0.00082467	0.002029376
UBA2943	0.001322748	0.001525764
CAJOJO01	0.002028752	0.0008195371
Caccomorpha	0.002036164	0.0008095594
CAG-103	0.001712392	0.001128222
Flemingibacterium	0.001609959	0.001228585
Syntrophaceticus	0.002479986	0.0003541034
Acetobacterium	0.001921481	0.000900404
UBA5905	0.001782257	0.001037595
Pedobacter	0.0008539995	0.001949257
RUG14243	0.0010725	0.001730702
JAJQEJ01	0.001598828	0.001202915
UMGS1045	0.0008500525	0.00194161
JAGNIJ01	0.002176863	0.0006082494
SFTJ01	0.0008298339	0.001953734
JAEWAH01	0.001896947	0.0008854679
AC2028	0.001516037	0.001264528
JAAYNV01	0.00192187	0.0008522742
UMGS946	0.001484735	0.001283825
Robertmurraya	0.002095817	0.0006655246
UBA8129	0.002062288	0.0006924215
RGIG9115	0.001979866	0.000774126
JAEUSE01	0.0008592326	0.001892408
CAJUPY01	0.0008687602	0.001882273
Clostridium_J	0.001833179	0.0009115983
SFTH01	0.001842797	0.000894936
HGM12713	0.001663348	0.001069613
Hazenella	0.001967633	0.000752559
Roslinia	0.00225303	0.0004611678
UBA6114	0.00194872	0.0007618255
JANFXS01	0.001727008	0.000953583
46-80	0.002376059	0.0002967335
UBA1305	0.0008508353	0.001821547
HGM11525	0.001862861	0.0008056782
Cytobacillus	0.0006834613	0.001961855
Desulfitobacterium	0.001977671	0.0006665484
Petrimonas	0.002286525	0.0003393431
AF33-28	0.002006922	0.0006151823
Kordia	0.002380262	0.0002413038
YN15	0.00217733	0.0004425157
